Facility Gov ID,GHG Year,co2,ch4,n2o
1000100,2018,1981.3,0.75,0.894
1005996,2018,50120.8,37.5,76.586
1000715,2018,6868490.0,1806.75,34406.186
1012493,2018,23718.8,11.25,13.41
1011579,2018,33280.5,15.75,18.774
1009604,2018,59683.9,33.5,51.256
1009696,2018,75240.2,36.25,44.7
1000348,2018,130687.8,6893.25,6398.954
1005938,2018,228729.5,107.75,128.438
1006048,2018,118057.9,55.5,66.156
1001239,2018,16797.4,7.75,9.238
1013052,2018,127160.5,13825.0,61.686
1010973,2018,1668338.7,773.75,922.31
1001181,2018,112209.2,84.75,190.72
1000170,2018,338658.8,176.0,251.81
1006966,2018,1707366.4,791.5,943.468
1010139,2018,11572.4,5.5,10308.416
1001005,2018,3037553.9,8768.5,15205.748
1007591,2018,nan,125470.25,nan
1011339,2018,nan,12283.5,nan
1004322,2018,28415.8,13295.75,15.794
1000939,2018,551120.9,255.5,304.556
1008652,2018,30199.4,3840.5,16.986
1000541,2018,35656.8,16.5,19.668
1001606,2018,4123332.1,1912.0,2279.104
1001270,2018,189838.4,88.25,105.492
1010605,2018,22755.1,199.5,66.156
1001542,2018,596619.2,276.25,329.29
1005070,2018,140967.4,1032.0,84.036
1005911,2018,3821971.0,48796.75,30463.348
1004562,2018,nan,4657.75,nan
1000108,2018,31038.7,14.25,16.986
1011242,2018,30442.3,9.5,11.324
1002977,2018,340262.2,121.5,144.828
1009781,2018,38086.6,3462.25,21.456
1002975,2018,68387.7,32.25,38.442
1004534,2018,167927.9,7719.0,45.892
1000549,2018,17788.0,8.25,9.834
1001208,2018,323516.9,150.0,178.8
1011281,2018,55583.0,6559.25,18.178
1006069,2018,1885574.5,5404.25,9366.438
1012181,2018,37306.4,17.5,20.86
1005071,2018,229353.6,378.0,128.736
1001197,2018,1471730.3,4253.75,7375.202
1006645,2018,270004.7,908.25,1521.588
1000862,2018,3809704.2,8383.5,14263.174
1001233,2018,236478.4,603.5,1049.556
1004786,2018,50074.6,2236.5,28.012
1004906,2018,117954.4,653.0,66.156
1005957,2018,20591.9,235.5,11.622
1004908,2018,116781.5,267.75,65.56
1006368,2018,114971.0,211.75,64.666
1004912,2018,118180.4,320.0,66.454
1005011,2018,111793.9,630.5,62.58
1004771,2018,117328.6,367.5,65.858
1004917,2018,112547.1,372.0,63.176
1004922,2018,119830.1,530.75,67.348
1004858,2018,121443.6,710.25,68.242
1013349,2018,25334.9,12.0,14.602
1011253,2018,27980.4,1268.25,15.794
1013295,2018,34288.3,5008.75,19.37
1013296,2018,36935.2,4315.0,20.86
1013298,2018,30391.7,1094.25,16.986
1013302,2018,31689.8,1702.5,17.88
1013299,2018,16880.7,17224.0,9.536
1012011,2018,100.6,10922.5,nan
1000771,2018,1620107.6,858.75,1258.156
1007865,2018,43248.2,1839.5,24.138
1001498,2018,3972438.6,4839.75,9023.738
1010524,2018,34.4,51354.75,nan
1000031,2018,140.3,101284.0,51.256
1005574,2018,21542.3,10.25,12.516
1007767,2018,21445.5,10.0,11.92
1006649,2018,189.2,99414.5,3248.2
1007676,2018,91780.3,270.5,469.946
1013493,2018,26448.6,12.5,14.9
1005700,2018,321394.7,33.75,40.23
1012352,2018,69146.6,31.0,36.952
1010766,2018,1031426.6,173.75,207.11
1003457,2018,281090.1,55.0,65.56
1000922,2018,902039.3,418.25,498.554
1005975,2018,8304.8,4.0,4.768
1000570,2018,580882.848387,269.396904735,321.18640820412
1010119,2018,61701.0,1810.25,23.244
1005841,2018,47975.1,24.5,33.376
1002722,2018,186652.3,227.75,395.148
1006362,2018,196021.5,17.5,20.86
1004512,2018,15477.9,825046.25,77.778
1002477,2018,nan,44357.0,nan
1007581,2018,346.7,20484.75,48.574
1003686,2018,37.3,84742.5,nan
1007582,2018,nan,44894.25,nan
1001666,2018,84108.7,39.5,47.084
1001706,2018,135228.3,60.0,71.52
1001708,2018,38529.9,18.25,21.754
1001709,2018,2237459.7,1037.25,1236.402
1001705,2018,1734529.5,1485.0,2310.99
1002667,2018,151.5,125562.5,0.298
1010636,2018,616492.7,227.0,270.584
1003955,2018,19303.3,12617.25,10.728
1010547,2018,37436.0,1939.25,20.562
1003736,2018,45662.1,40687.5,22.648
1003734,2018,21589.9,10.25,12.218
1006184,2018,131261.9,96625.5,67.348
1003727,2018,76687.6,51307.75,42.912
1006316,2018,28542.0,43070.25,15.198
1006177,2018,310373.0,9058.25,14170.794
1004467,2018,25.0,31950.25,nan
1001671,2018,22413.6,828.25,13.708
1006948,2018,29430.6,13.75,16.39
1006535,2018,35789.9,16.75,19.966
1003661,2018,646.8,51359.5,64.666
1004425,2018,80835.3,352.0,45.296
1006338,2018,12493.5,6.0,7.152
1004418,2018,190736.4,575.5,107.578
1010917,2018,232319.8,201.5,130.524
1007624,2018,2.3,176817.5,nan
1006257,2018,5.5,72344.25,nan
1001634,2018,25088.6,11.75,14.304
1006252,2018,nan,64095.0,nan
1005473,2018,21779.5,30.0,50.958
1001717,2018,19129.4,9.25,11.622
1002320,2018,nan,390934.25,nan
1005528,2018,57986.6,1059.75,1657.774
1001971,2018,18698.3,8.75,10.43
1003586,2018,nan,1904.25,nan
1008930,2018,7845.0,3.75,19.37
1007527,2018,6456.6,3.0,5039.776
1002356,2018,200299.4,111.5,112.346
1004715,2018,246760.4,3037.0,138.272
1006772,2018,164641.3,3078.25,4815.68
1001953,2018,nan,76677.0,nan
1005257,2018,99.9,84109.25,nan
1008215,2018,nan,317056.25,nan
1007397,2018,nan,25318.75,nan
1002684,2018,74.6,33577.0,nan
1006876,2018,11422.6,76974.75,309.622
1004658,2018,37223.0,17.5,20.86
1012616,2018,44410.9,1376.25,25.032
1003263,2018,36166.7,12.5,121.882
1000349,2018,nan,262754.25,nan
1012564,2018,25578.9,52.0,88.804
1006910,2018,27806.3,505.0,789.998
1008030,2018,nan,103728.75,nan
1007027,2018,29.9,40735.0,nan
1004484,2018,38.1,11482.25,nan
1002609,2018,38.9,37650.25,nan
1007075,2018,244.7,74100.75,nan
1007901,2018,3664.3,28997.75,2.086
1001978,2018,82950.3,26.25,31.29
1001961,2018,71135.7,22.0,26.224
1004852,2018,41832.4,16.75,19.966
1002129,2018,40545.5,19.0,22.648
1002221,2018,25273.3,12.0,14.304
1013294,2018,32944.7,65.5,111.75
1002143,2018,40799.1,18.5,22.052
1002145,2018,43125.8,20.0,23.84
1002019,2018,53719.9,24.5,29.204
1002180,2018,41949.8,15.5,18.476
1001987,2018,74895.1,26.25,31.29
1001975,2018,114111.7,34.75,41.422
1002226,2018,86435.0,29.0,34.568
1001980,2018,18648.6,7.5,8.94
1002007,2018,85157.1,30.5,36.356
1002911,2018,73678.4,24.25,28.906
1007499,2018,114334.7,37.0,44.104
1007823,2018,58397.8,21.25,25.33
1006551,2018,69595.5,21.75,25.926
1002189,2018,60728.6,20.75,24.734
1006053,2018,39235.3,15.5,18.476
1002929,2018,49723.9,15.75,18.774
1006050,2018,53634.3,18.25,21.754
1003930,2018,62993.9,29.75,35.462
1004816,2018,34515.6,101.5,175.82
1006578,2018,320648.8,285.0,657.984
1004521,2018,360689.8,339.5,808.176
1006890,2018,372756.6,135.25,161.218
1001712,2018,42676.2,20.0,23.84
1001711,2018,110718.8,43.25,51.554
1001713,2018,1236758.4,567.5,676.46
1005815,2018,53729.5,9320.0,30.098
1002422,2018,59499.2,2253.25,30.396
1007505,2018,11982258.0,33163.25,57487.478
1007990,2018,5.7,67170.25,nan
1011160,2018,90648.7,2339.75,45.594
1011658,2018,31486.1,6363.0,17.284
1011240,2018,nan,490597.25,nan
1003058,2018,nan,538139.75,nan
1001704,2018,116759.9,55.0,65.56
1000373,2018,143368.5,66.25,78.97
1001258,2018,285640.0,134.675,165.39
1001271,2018,381207.4,182.65,230.354
1007299,2018,202740.6,94.25,112.346
1001365,2018,2949526.4,1367.75,1630.358
1008766,2018,nan,600498.0,nan
1003619,2018,93.3,59169.75,nan
1006219,2018,nan,77036.25,nan
1001426,2018,3659497.9,10577.0,18338.622
1010345,2018,43565.0,20.5,24.436
1005517,2018,35142.6,16.5,19.668
1010346,2018,36819.6,17.25,20.562
1000891,2018,30359.0,14.25,16.986
1000390,2018,33172.3,1294.25,17.582
1006808,2018,75376.9,35.25,42.614
1011834,2018,2488175.1,1162.0,1403.58
1009832,2018,25459.3,12.0,14.304
1011837,2018,23164.5,11.0,13.112
1011241,2018,32182.8,15.5,19.37
1011251,2018,26914.2,13.5,18.178
1007570,2018,2059450.5,955.0,1138.36
1006148,2018,183979.9,617.5,60.494
1001356,2018,1543096.5,715.5,852.876
1002078,2018,309709.4,9606.5,177.31
1012647,2018,9680.4,3047.5,5.066
1000255,2018,1927725.7,893.75,1065.35
1007348,2018,89622.4,26.25,31.29
1003781,2018,175937.3,6.5,7.748
1001272,2018,192903.8,89.5,106.684
1011227,2018,100.9,52942.25,0.298
1005524,2018,nan,13680.0,nan
1000548,2018,20356.2,9.5,11.324
1012932,2018,1655739.2,768.0,915.456
1007626,2018,216096.1,6.25,7.45
1013400,2018,147170.6,4005.75,63.474
1001276,2018,432689.2,200.75,239.294
1001449,2018,119700.9,55.5,66.156
1004710,2018,18.8,83506.25,nan
1000115,2018,0.0,nan,nan
1000107,2018,783792.8,363.5,433.292
1001368,2018,238341.4,110.25,131.716
1006915,2018,59410.3,51.575,113.538
1000796,2018,201143.7,92.75,110.558
1011215,2018,1.8,30062.75,nan
1000248,2018,94256.2,44.5,53.044
1001050,2018,4014702.1,1060.25,20093.246
1000826,2018,1476176.9,684.5,815.924
1010763,2018,167283.2,36.0,42.912
1010899,2018,30014.9,14.25,16.986
1003520,2018,74022.2,31.75,37.846
1007952,2018,27946.5,12.0,14.304
1002586,2018,96548.2,8794.0,54.236
1007112,2018,nan,124578.75,nan
1003823,2018,394425.0,368.25,865.69
1008158,2018,38381.7,1693.0,22.052
1005092,2018,nan,2934.75,nan
1001710,2018,94498.0,44.5,53.044
1007681,2018,nan,29634.75,nan
1001489,2018,2954798.8,1371.0,1636.616
1005726,2018,16039.6,13256.75,8.94
1013352,2018,26930.3,10.75,12.814
1007943,2018,539259.9,124.75,206.812
1004749,2018,164876.9,537.25,933.038
1006108,2018,130429.8,61.5,73.308
1013348,2018,28667.5,13.5,16.092
1006104,2018,34827.6,16.5,19.668
1007263,2018,36696.0,17.25,20.562
1007264,2018,61650.5,29.0,34.568
1000413,2018,338444.4,286.0,208.6
1007262,2018,63001.0,29.75,35.462
1003280,2018,57156.7,8882.25,4756.676
1006367,2018,251984.0,604.25,178.204
1006256,2018,182326.5,18896.75,6540.802
1003884,2018,154428.5,17192.75,2322.612
1002545,2018,5690.4,1.75,25.926
1003611,2018,nan,2749.5,nan
1007892,2018,42.5,20218.5,nan
1005865,2018,3218.8,1592.75,117.71
1003361,2018,nan,27526.75,nan
1003134,2018,131059.5,8.0,9.536
1003193,2018,48510.1,5211.75,27.118
1003194,2018,14557.2,2893.75,8.046
1003062,2018,86183.7,5616.5,48.276
1003152,2018,9289.9,9508.25,5.066
1003153,2018,52015.7,22082.75,29.204
1003154,2018,6897.6,2896.0,3.874
1003064,2018,84335.2,11055.25,47.382
1003106,2018,93991.0,11800.25,52.746
1003068,2018,32673.1,8685.5,18.476
1003069,2018,80066.5,10089.75,44.998
1003108,2018,272.9,1718.0,0.298
1003109,2018,90907.0,6353.5,50.958
1003111,2018,62050.6,5731.75,34.866
1003113,2018,57012.1,11350.5,31.886
1003070,2018,8665.5,23403.25,4.768
1010312,2018,24524.2,2139.5,12.516
1010313,2018,69593.4,3485.0,30.396
1000427,2018,54761.2,25.75,30.694
1006617,2018,38544.2,18.25,21.754
1007644,2018,29622.4,312.75,1577.612
1007716,2018,55379.2,28.75,40.826
1005903,2018,1010456.3,1629.5,2833.98
1003360,2018,29352.2,3140.5,17.88
1001215,2018,30625.9,14.5,17.284
1006469,2018,193796.1,168.5,109.962
1003094,2018,33031.7,86421.75,18.476
1001714,2018,28789.8,14.0,17.284
1005968,2018,22280.3,10.5,12.516
1003489,2018,906539.9,196.25,323375.296
1004340,2018,1399563.0,170.75,390407.118
1002229,2018,1334389.5,250.25,287571.788
1006242,2018,301047.1,363.25,641.594
1003243,2018,130362.6,14677.0,4295.074
1002500,2018,77623.9,36.5,43.508
1004104,2018,140913.9,66.0,78.672
1002668,2018,68739.7,1966.75,33.376
1001236,2018,23567.3,181.0,411.836
1006246,2018,32373.7,15.5,18.476
1000047,2018,57604.2,1549.25,2425.422
1004844,2018,47043.6,41832.0,26.522
1003133,2018,201.9,34934.25,nan
1003986,2018,484.6,95442.75,1.49
1005656,2018,nan,172545.0,nan
1002715,2018,43710.6,20.5,24.436
1002713,2018,34192.9,16.0,19.072
1002737,2018,8890.2,141154.25,5.364
1002710,2018,13417.3,72171.25,31.886
1006340,2018,25602.7,351.75,548.916
1006306,2018,nan,56019.5,nan
1002994,2018,346740.9,400.5,694.34
1003322,2018,nan,117483.75,nan
1003670,2018,34708.9,338.25,67.348
1005997,2018,78467.1,1140.5,163.006
1000439,2018,25154.7,6085.0,14.006
1007173,2018,1168027.4,541.75,645.766
1006434,2018,40910.1,5098.0,22.946
1007469,2018,1162831.0,539.0,642.488
1006265,2018,53118.2,5817.75,29.8
1004272,2018,46352.5,13663.0,26.224
1007411,2018,178960.0,84.75,102.214
1004068,2018,12105.1,3763.25,6.854
1007536,2018,35596.2,1663.5,19.966
1004069,2018,29750.6,6521.5,16.688
1002606,2018,109289.9,117.75,182.674
1002197,2018,59612.4,28.0,33.376
1003051,2018,5908.7,5.75,14.602
1006268,2018,49724.4,23.25,27.714
1007506,2018,975563.6,2102.75,1672.376
1001824,2018,2728882.1,5271.75,7477.714
1006012,2018,1880598.2,10649.25,5314.234
1008018,2018,794513.1,1528.75,2018.95
1006099,2018,168473.9,557.75,455.046
1003643,2018,651629.0,711.75,1234.018
1006383,2018,63.1,210557.0,0.298
1006356,2018,68103.3,32.0,38.144
1011277,2018,27640.8,13.0,15.496
1004072,2018,89300.7,34.0,40.528
1003849,2018,256713.2,92.25,109.962
1001831,2018,59.5,nan,nan
1002059,2018,49.5,93300.75,nan
1006328,2018,93.0,92650.0,nan
1003105,2018,48.2,37378.75,nan
1005322,2018,114549.7,54.0,64.368
1002478,2018,nan,139022.25,nan
1000218,2018,nan,49803.5,nan
1005165,2018,nan,36917.0,nan
1007745,2018,1212.1,283136.5,199.362
1001884,2018,429170.5,236367.5,9940.982
1004288,2018,122091.0,57.5,68.54
1004677,2018,23999.1,668410.75,109.068
1007489,2018,43435.1,214.25,16.688
1002597,2018,79227.8,37.25,44.402
1004660,2018,36054.6,15.0,17.88
1000593,2018,85181.6,45044.25,3037.812
1013383,2018,15720.3,9924.75,8.94
1000025,2018,621172.5,1669.25,2895.964
1003138,2018,8729.0,4.25,5.066
1007819,2018,114083.0,53.75,64.07
1004557,2018,3.3,3254.5,nan
1005965,2018,137232.5,9129.0,37.846
1006244,2018,11164.9,8186.25,6.556
1002934,2018,8289.9,4730.5,4.768
1002974,2018,9325.0,4986.75,5.662
1005678,2018,50289.3,2219.0,29.204
1002513,2018,nan,41347.75,nan
1006796,2018,4.3,153701.25,nan
1005312,2018,101761.3,48.0,57.216
1006912,2018,112547.0,53.0,63.176
1003498,2018,102757.3,48.5,57.812
1005727,2018,107681.7,50.75,60.792
1005853,2018,124594.8,58.75,70.03
1006114,2018,113618.4,53.5,63.772
1000857,2018,64828.9,30.5,36.356
1004984,2018,56830.2,26.75,31.886
1007730,2018,120593.9,56.75,67.646
1004584,2018,91432.2,43.0,51.256
1007063,2018,83595.9,39.5,47.084
1006007,2018,100047.0,47.0,56.024
1006030,2018,100701.2,47.5,56.62
1007525,2018,125034.2,59.0,70.328
1004230,2018,72699.7,34.25,40.826
1006672,2018,110456.2,52.0,61.984
1004526,2018,97198.3,350.25,1761.776
1005382,2018,137306.7,64.75,77.182
1011694,2018,22538.0,193.5,302.172
1004103,2018,18980.1,9.0,10.728
1003530,2018,47266.6,57.0,27.118
1000215,2018,nan,108508.25,nan
1004475,2018,27032.5,510.75,798.938
1006674,2018,21726.9,1759.0,12.218
1005732,2018,64026.8,557.0,2477.274
1004149,2018,nan,35210.0,nan
1004698,2018,53926.2,25.5,30.694
1004633,2018,38606.3,18.25,21.754
1004213,2018,7614.4,3.5,4.172
1007345,2018,8.9,90380.5,nan
1003304,2018,17981.1,8.5,10.132
1010877,2018,118156.8,43.75,52.15
1008044,2018,26516.5,12.5,15.198
1007452,2018,346441.0,242.0,471.436
1006936,2018,53297.4,25.0,29.8
1005883,2018,40259.6,8459.75,22.648
1001887,2018,12002245.6,116508.0,61475.91
1007833,2018,355.3,55340.5,91.784
1006176,2018,963.1,147469.0,77.778
1007632,2018,2.8,67651.5,nan
1004295,2018,31887.7,15.0,19.072
1006377,2018,32076.0,414.25,2398.006
1004626,2018,97372.5,46.0,54.832
1002119,2018,169803.9,2.5,2.98
1002120,2018,1541077.4,1.0,1.192
1002021,2018,7058.1,nan,nan
1003255,2018,543918.8,0.5,0.596
1006732,2018,79973.6,nan,nan
1006562,2018,322073.7,8.75,10.43
1000043,2018,1302504.4,nan,nan
1003571,2018,nan,35672.25,nan
1002657,2018,2101500.5,23222.25,9065.458
1005504,2018,2608412.9,2582.0,6156.084
1005539,2018,79828.0,80.75,193.104
1005541,2018,92382.8,93.75,223.5
1003650,2018,965744.1,947.25,2258.244
1003649,2018,1934842.1,1950.75,4650.886
1002106,2018,nan,114908.0,nan
1002655,2018,263.7,60157.25,43.806
1004707,2018,17.3,4614.0,nan
1007277,2018,61679.5,29.0,34.568
1003136,2018,85418.8,40.25,47.978
1002036,2018,190237.1,89.75,106.982
1002152,2018,315364.0,148.75,177.31
1002111,2018,167944.8,79.25,94.466
1002674,2018,144207.5,68.0,81.056
1005197,2018,20143.5,13.25,23.84
1004190,2018,98689.5,98.75,178.204
1005867,2018,323513.3,48.75,18674.17
1002615,2018,112941.1,81.5,129.63
1000001,2018,302222.6,140.0,166.88
1002817,2018,44669.1,21.0,25.032
1003199,2018,nan,75086.25,490.508
1004176,2018,44484.6,21.0,25.032
1004367,2018,131032.7,60.75,72.414
1006049,2018,nan,74279.25,nan
1005207,2018,22805.5,10.75,12.814
1011577,2018,40203.3,19.0,22.648
1007867,2018,266959.2,29812.75,12296.672
1004260,2018,5244.9,2.5,2.98
1001585,2018,50761.8,23.5,28.012
1004803,2018,10.3,34672.0,nan
1007820,2018,468916.4,406815.0,17865.994
1000410,2018,751394.4,348.0,414.816
1011907,2018,47473.7,16.5,19.668
1013286,2018,1602656.1,744.0,886.848
1012196,2018,1860059.5,862.5,1028.1
1012122,2018,1926033.8,893.0,1064.456
1011453,2018,1493508.3,692.75,825.758
1012160,2018,1873828.8,868.75,1035.55
1011554,2018,2337170.0,1083.75,1291.83
1000546,2018,310723.1,143.75,171.35
1003287,2018,15069.7,13430.25,8.344
1001252,2018,196303.7,665.75,1115.116
1012901,2018,88551.3,3097.25,29.502
1013281,2018,343082.7,725.5,843.34
1005830,2018,6520335.9,13677.65,23151.024
1010173,2018,nan,212154.25,nan
1001108,2018,69970.9,33.75,42.614
1000472,2018,224813.2,104.25,124.266
1007853,2018,nan,43625.25,nan
1011206,2018,nan,10627.5,nan
1009064,2018,46996.7,22.25,26.522
1001300,2018,1527430.0,708.5,844.532
1000133,2018,1670833.1,768.75,916.35
1001771,2018,35854.8,17.75,22.648
1001866,2018,157201.8,4821.5,67.944
1007844,2018,1691200.4,9363.0,6497.89
1001048,2018,3636598.7,955.75,18175.914
1003151,2018,93073.9,44.5,54.534
1010424,2018,25631.9,12.25,14.602
1010046,2018,1068.7,28059.0,0.596
1013079,2018,109236.9,6888.25,59.6
1011930,2018,112417.0,233.25,63.176
1001202,2018,23768.7,11.5,14.9
1010193,2018,nan,25181.75,nan
1003185,2018,11591.7,1074.75,6.258
1001751,2018,114384.6,54.25,65.262
1000429,2018,23.0,77324.0,nan
1003637,2018,166394.8,162.5,94.466
1000151,2018,55121.4,25.75,30.694
1009512,2018,7538.3,45553.5,5.066
1007155,2018,50297.7,24.25,30.694
1000644,2018,179609.8,105.75,175.82
1007305,2018,1489681.5,691.0,823.672
1006782,2018,95616.3,11489.0,53.64
1009496,2018,730494.5,344.25,410.346
1001536,2018,9216829.0,27231.5,47213.928
1003045,2018,30025.1,804.25,14.9
1006941,2018,93203.6,45.25,56.918
1004343,2018,46126.5,21.75,25.926
1007726,2018,669.6,28486.0,116.816
1001261,2018,3195630.0,7855.75,8598.492
1003707,2018,42695.0,20.25,24.138
1004305,2018,2134056.8,2594.75,4948.29
1001964,2018,916910.9,2557.75,2004.348
1006843,2018,1908314.3,2624.75,3334.322
1012469,2018,61733.1,57.25,48.276
1001920,2018,2006237.0,6515.0,6180.818
1007196,2018,0.0,35319.75,nan
1000783,2018,nan,102813.5,nan
1004347,2018,nan,44600.75,nan
1011751,2018,35781.4,16.75,19.966
1002499,2018,179065.9,63.5,76.288
1001362,2018,81077.2,38.0,45.296
1010773,2018,nan,124361.5,nan
1007025,2018,750225.1,348.0,414.816
1003092,2018,38305.9,1646.0,21.754
1006227,2018,nan,62585.5,nan
1000456,2018,76829.3,38.25,50.958
1002646,2018,nan,57671.5,nan
1008162,2018,37369.3,9457.5,20.86
1012414,2018,80475.3,37.25,44.402
1011037,2018,nan,31536.0,nan
1005029,2018,36416.8,1548.0,21.158
1011315,2018,200940.0,93.5,111.452
1012967,2018,64244.8,65.25,155.258
1010987,2018,nan,29433.75,nan
1001441,2018,17.1,nan,nan
1005731,2018,59935.7,30.5,42.912
1001296,2018,210933.0,99.0,121.584
1004199,2018,422049.0,1329.75,3390.942
1000183,2018,311029.2,1186.0,3900.224
1004685,2018,72724.0,35.25,43.21
1001163,2018,4553304.1,2111.75,2517.206
1001153,2018,1855275.7,865.75,1043.596
1006577,2018,766393.0,355.75,424.054
1000816,2018,2810620.2,1499.5,2020.44
1011705,2018,134286.2,1691.5,75.99
1013048,2018,71572.9,772.25,40.23
1003578,2018,8981.3,4574.25,5.066
1007597,2018,639240.6,213.75,2929.936
1001079,2018,11660.1,5.5,6.556
1006632,2018,2077715.4,546.75,10406.756
1001165,2018,62733.6,29.75,37.846
1006933,2018,392098.5,197.75,266.412
1001001,2018,6623766.6,1779.5,33917.764
1000539,2018,5145917.2,15192.5,26344.094
1007529,2018,70353.2,33.25,39.634
1011471,2018,nan,261975.0,nan
1009523,2018,94214.7,44.5,53.044
1005020,2018,88017.1,41.5,49.766
1004713,2018,93768.1,44.25,52.746
1007830,2018,56959.3,26.75,31.886
1006084,2018,73918.1,34.75,41.72
1007809,2018,47204.5,22.25,26.522
1009807,2018,2946.6,1.5,1667.012
1000467,2018,875867.0,441.25,596.0
1001100,2018,3319663.2195484,1270.8650535,1514.275143772
1006859,2018,289.8,484584.0,0.596
1001513,2018,25399.3,11.75,14.006
1002729,2018,nan,44568.5,nan
1004774,2018,nan,49341.75,nan
1010198,2018,nan,503463.25,nan
1005031,2018,92092.3,577.25,53.044
1012911,2018,35833.5,16.75,19.966
1001484,2018,2408842.1,1120.75,1343.682
1002725,2018,292822.3,338.75,587.656
1005784,2018,260691.8,159.0,272.372
1006630,2018,2203572.9,1021.75,1217.926
1000455,2018,1017416.9,472.5,563.22
1000328,2018,32108.2,15.25,18.178
1000873,2018,7680.8,7.75,18.774
1000236,2018,212112.5,100.0,119.2
1000966,2018,1503715.9,725.25,923.8
1000665,2018,27302.0,16.0,27.118
1005725,2018,33844.9,16.0,19.072
1006019,2018,26866.0,12.75,15.198
1006211,2018,29643.7,14.0,16.688
1000113,2018,34914.8,16.25,19.37
1000992,2018,19609.7,9.25,11.026
1001521,2018,5265702.9,14962.75,25940.602
1001548,2018,632724.3,186.25,2728.786
1011220,2018,nan,73308.25,nan
1013030,2018,nan,39939.75,nan
1001281,2018,88207.9,41.25,49.468
1008687,2018,16747.6,42393.75,9.536
1011656,2018,59331.9,28.0,33.376
1006994,2018,108257.9,51.75,62.58
1011979,2018,97353.3,45.75,54.534
1004798,2018,77285.2,37.5,44.7
1011900,2018,34154.3,nan,nan
1008991,2018,27666.1,nan,nan
1011080,2018,944065.5,14.75,17.582
1002023,2018,734571.0,nan,nan
1002608,2018,543770.3,nan,nan
1010879,2018,917176.2,24.0,28.608
1000680,2018,1696846.9,446.0,8502.536
1011739,2018,nan,78484.5,nan
1010696,2018,16751.2,8.0,9.536
1000186,2018,110319.8,52.0,62.58
1011541,2018,20602.0,9.75,11.622
1009528,2018,43370.7,20.5,24.436
1001244,2018,693174.5,14468.25,603.748
1005080,2018,153555.8,72.25,86.122
1010026,2018,9481.4,1306.75,5.364
1011966,2018,34423.8,16.25,19.966
1009091,2018,63335.6,2179.5,35.462
1000558,2018,600023.6,278.75,332.27
1000790,2018,654540.7,204.0,2548.794
1011983,2018,24356.1,11.5,13.708
1004008,2018,20967.4,21.25,50.66
1000165,2018,278676.8,374.25,603.45
1006552,2018,51873.0,24.5,29.204
1000181,2018,37167.4,18.0,22.052
1010033,2018,2776.5,1.25,42.614
1004059,2018,nan,117700.25,nan
1005960,2018,67457.0,31.75,37.846
1007859,2018,nan,30625.25,nan
1001772,2018,27792.3,13.0,15.496
1007738,2018,23509.7,11.25,13.41
1011718,2018,40995.3,19.25,22.946
1001568,2018,nan,63972.0,nan
1003467,2018,nan,59386.0,nan
1003794,2018,80360.7,9.0,10.728
1011813,2018,6854.9,3.25,2926.36
1010254,2018,2518.5,1.25,1256.964
1006285,2018,nan,1279.75,nan
1005009,2018,34072.5,16.25,19.668
1004909,2018,29725.0,14.0,16.688
1000481,2018,707812.5,328.25,391.274
1001274,2018,42405.4,19.75,23.542
1002231,2018,39137.8,7.0,8.344
1007455,2018,32762.7,17.25,25.33
1007798,2018,188.4,78408.5,nan
1007309,2018,3271242.9,9640.75,16721.376
1000535,2018,140590.8,113.25,269.988
1001543,2018,284434.9,840.5,1456.922
1005587,2018,51695.0,28.5,42.912
1007772,2018,644344.6,529.75,3211.248
1001023,2018,7989683.5,21108.75,36587.546
1001602,2018,3108175.5,8974.5,15562.752
1000959,2018,280494.8,130.75,157.94
1001073,2018,38588.5,18.5,22.946
1002172,2018,23247.2,17.5,41.72
1005939,2018,181888.4,134.0,316.476
1005132,2018,112711.8,108.5,255.982
1003488,2018,89381.5,42.0,50.362
1005697,2018,62.2,45211.75,5.96
1004676,2018,nan,36760.5,nan
1001906,2018,24115.3,869.0,4083.494
1001807,2018,204553.6,1425.25,4868.426
1003833,2018,39280.8,18.5,22.052
1001721,2018,55533.7,896.75,31.29
1007601,2018,36515.9,17.25,20.562
1007200,2018,72178.8,34.0,40.528
1004745,2018,nan,11656.0,nan
1004711,2018,132.3,64197.5,0.298
1006463,2018,144413.9,148.5,353.428
1004286,2018,26836.6,32.5,133.206
1001157,2018,86776.4,41.0,48.872
1012919,2018,4497.9,296.5,2.384
1011211,2018,463507.3,329.0,481.27
1001723,2018,73216.2,34.5,41.124
1007668,2018,102.3,121450.75,60.494
1006926,2018,12559.4,12083.25,7.152
1006932,2018,593113.0,935.0,1344.576
1003260,2018,242.6,91588.5,53.342
1010538,2018,32399.3,15.25,18.178
1005673,2018,56263.8,1153.5,1804.688
1005873,2018,nan,80958.75,nan
1006140,2018,26.0,70996.25,nan
1001069,2018,72039.1,34.25,40.826
1000077,2018,78720.3,37.0,44.104
1003590,2018,81310.6,9.25,11.026
1001588,2018,41281.3,19.5,23.244
1006283,2018,780.4,98892.5,1.49
1005335,2018,41.2,49128.0,nan
1004671,2018,22168.0,10.5,12.516
1002894,2018,31913.3,868.5,1353.218
1007706,2018,nan,101784.0,nan
1004487,2018,nan,107233.75,nan
1002951,2018,573.2,98744.0,121.882
1005900,2018,nan,11683.5,nan
1007769,2018,nan,12489.5,nan
